entry_id,period,effective_date,posting_date,debit_account,credit_account,amount_minor,amount,memo,vendor,customer,source_document_id,transaction_id,entry_type,category
JE-HAP-2026-05-3114,2026-05,2026-05-21,2026-05-21,6000-Operating,1000-Cash,7799,77.99,warehouse consumables 2026-05,Harbor Supply,,HAP-2026-05-3114,HAP-2026-05-3114,historical_ap,volume_opex
JE-HAP-2026-05-3115,2026-05,2026-05-21,2026-05-21,6000-Operating,1000-Cash,4910,49.1,security monitoring hosts 2026-05,Timber Components,,HAP-2026-05-3115,HAP-2026-05-3115,historical_ap,volume_opex
JE-HAP-2026-05-3116,2026-05,2026-05-21,2026-05-21,6000-Operating,1000-Cash,9121,91.21,usage overage block 2026-05,Ginkgo Systems,,HAP-2026-05-3116,HAP-2026-05-3116,historical_ap,volume_opex
JE-HAP-2026-05-3117,2026-05,2026-05-21,2026-05-21,6000-Operating,1000-Cash,1440132,14401.32,premium support 2026-05,Teak Partners,,HAP-2026-05-3117,HAP-2026-05-3117,historical_ap,volume_opex
JE-HAP-2026-05-3118,2026-05,2026-05-21,2026-05-21,6000-Operating,1000-Cash,38643,386.43,warehouse consumables 2026-05,Harbor Studio,,HAP-2026-05-3118,HAP-2026-05-3118,historical_ap,volume_opex
JE-HAP-2026-05-3119,2026-05,2026-05-21,2026-05-21,6000-Operating,1000-Cash,1354,13.54,security monitoring hosts 2026-05,Timber Supply,,HAP-2026-05-3119,HAP-2026-05-3119,historical_ap,volume_opex
JE-HAP-2026-05-3120,2026-05,2026-05-21,2026-05-21,6000-Operating,1000-Cash,4665,46.65,usage overage block 2026-05,Ginkgo Components,,HAP-2026-05-3120,HAP-2026-05-3120,historical_ap,volume_opex
JE-HAP-2026-05-3121,2026-05,2026-05-21,2026-05-21,6000-Operating,1000-Cash,900176,9001.76,premium support 2026-05,Teak Systems,,HAP-2026-05-3121,HAP-2026-05-3121,historical_ap,volume_opex
JE-HAP-2026-05-3122,2026-05,2026-05-21,2026-05-21,6000-Operating,1000-Cash,27137,271.37,warehouse consumables 2026-05,Harbor Partners,,HAP-2026-05-3122,HAP-2026-05-3122,historical_ap,volume_opex
JE-HAP-2026-05-3123,2026-05,2026-05-21,2026-05-21,6000-Operating,1000-Cash,10998,109.98,security monitoring hosts 2026-05,Timber Studio,,HAP-2026-05-3123,HAP-2026-05-3123,historical_ap,volume_opex
JE-HAP-2026-05-3124,2026-05,2026-05-21,2026-05-21,6000-Operating,1000-Cash,16709,167.09,usage overage block 2026-05,Ginkgo Supply,,HAP-2026-05-3124,HAP-2026-05-3124,historical_ap,volume_opex
JE-HAP-2026-05-3125,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,7920,79.2,warehouse consumables 2026-05,Alder Partners,,HAP-2026-05-3125,HAP-2026-05-3125,historical_ap,volume_opex
JE-HAP-2026-05-3126,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,5031,50.31,security monitoring hosts 2026-05,Northwood Studio,,HAP-2026-05-3126,HAP-2026-05-3126,historical_ap,volume_opex
JE-HAP-2026-05-3127,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,9242,92.42,usage overage block 2026-05,Beacon Supply,,HAP-2026-05-3127,HAP-2026-05-3127,historical_ap,volume_opex
JE-HAP-2026-05-3128,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,1440000,14400.0,premium support 2026-05,Nimbus Components,,HAP-2026-05-3128,HAP-2026-05-3128,historical_ap,volume_opex
JE-HAP-2026-05-3129,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,38511,385.11,warehouse consumables 2026-05,Alder Systems,,HAP-2026-05-3129,HAP-2026-05-3129,historical_ap,volume_opex
JE-HAP-2026-05-3130,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,1222,12.22,security monitoring hosts 2026-05,Northwood Partners,,HAP-2026-05-3130,HAP-2026-05-3130,historical_ap,volume_opex
JE-HAP-2026-05-3131,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,4533,45.33,usage overage block 2026-05,Amazon Web Services,,HAP-2026-05-3131,HAP-2026-05-3131,historical_ap,volume_opex
JE-HAP-2026-05-3132,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,900044,9000.44,premium support 2026-05,Datadog,,HAP-2026-05-3132,HAP-2026-05-3132,historical_ap,volume_opex
JE-HAP-2026-05-3133,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,27005,270.05,warehouse consumables 2026-05,Hartford Insurance,,HAP-2026-05-3133,HAP-2026-05-3133,historical_ap,volume_opex
JE-HAP-2026-05-3134,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,10866,108.66,security monitoring hosts 2026-05,Harbor Electric,,HAP-2026-05-3134,HAP-2026-05-3134,historical_ap,volume_opex
JE-HAP-2026-05-3135,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,16577,165.77,usage overage block 2026-05,Freightline Logistics,,HAP-2026-05-3135,HAP-2026-05-3135,historical_ap,volume_opex
JE-HAP-2026-05-3136,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,360088,3600.88,premium support 2026-05,Notion Labs,,HAP-2026-05-3136,HAP-2026-05-3136,historical_ap,volume_opex
JE-HAP-2026-05-3137,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,15499,154.99,warehouse consumables 2026-05,Zoom Video,,HAP-2026-05-3137,HAP-2026-05-3137,historical_ap,volume_opex
JE-HAP-2026-05-3138,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,7310,73.1,security monitoring hosts 2026-05,Helios Hardware Supply,,HAP-2026-05-3138,HAP-2026-05-3138,historical_ap,volume_opex
JE-HAP-2026-05-3139,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,12121,121.21,usage overage block 2026-05,ADP,,HAP-2026-05-3139,HAP-2026-05-3139,historical_ap,volume_opex
JE-HAP-2026-05-3140,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,1800132,18001.32,premium support 2026-05,CleanRoom Janitorial,,HAP-2026-05-3140,HAP-2026-05-3140,historical_ap,volume_opex
JE-HAP-2026-05-3141,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,3993,39.93,warehouse consumables 2026-05,Adyen NV,,HAP-2026-05-3141,HAP-2026-05-3141,historical_ap,volume_opex
JE-HAP-2026-05-3142,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,3754,37.54,security monitoring hosts 2026-05,Carta,,HAP-2026-05-3142,HAP-2026-05-3142,historical_ap,volume_opex
JE-HAP-2026-05-3143,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,7665,76.65,usage overage block 2026-05,Northwood Supply,,HAP-2026-05-3143,HAP-2026-05-3143,historical_ap,volume_opex
JE-HAP-2026-05-3144,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,1260176,12601.76,premium support 2026-05,Beacon Components,,HAP-2026-05-3144,HAP-2026-05-3144,historical_ap,volume_opex
JE-HAP-2026-05-3145,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,34837,348.37,warehouse consumables 2026-05,Nimbus Systems,,HAP-2026-05-3145,HAP-2026-05-3145,historical_ap,volume_opex
JE-HAP-2026-05-3146,2026-05,2026-05-22,2026-05-22,6000-Operating,1000-Cash,13398,133.98,security monitoring hosts 2026-05,Alder Partners,,HAP-2026-05-3146,HAP-2026-05-3146,historical_ap,volume_opex
JE-HAP-2026-05-3147,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,360209,3602.09,premium support 2026-05,Palo Alto Networks,,HAP-2026-05-3147,HAP-2026-05-3147,historical_ap,volume_opex
JE-HAP-2026-05-3148,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,15620,156.2,warehouse consumables 2026-05,Vanta,,HAP-2026-05-3148,HAP-2026-05-3148,historical_ap,volume_opex
JE-HAP-2026-05-3149,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,7431,74.31,security monitoring hosts 2026-05,Teak Partners,,HAP-2026-05-3149,HAP-2026-05-3149,historical_ap,volume_opex
JE-HAP-2026-05-3150,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,12242,122.42,usage overage block 2026-05,Harbor Studio,,HAP-2026-05-3150,HAP-2026-05-3150,historical_ap,volume_opex
JE-HAP-2026-05-3151,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,1800000,18000.0,premium support 2026-05,Timber Supply,,HAP-2026-05-3151,HAP-2026-05-3151,historical_ap,volume_opex
JE-HAP-2026-05-3152,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,3861,38.61,warehouse consumables 2026-05,Ginkgo Components,,HAP-2026-05-3152,HAP-2026-05-3152,historical_ap,volume_opex
JE-HAP-2026-05-3153,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,3622,36.22,security monitoring hosts 2026-05,Teak Systems,,HAP-2026-05-3153,HAP-2026-05-3153,historical_ap,volume_opex
JE-HAP-2026-05-3154,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,7533,75.33,usage overage block 2026-05,Harbor Partners,,HAP-2026-05-3154,HAP-2026-05-3154,historical_ap,volume_opex
JE-HAP-2026-05-3155,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,1260044,12600.44,premium support 2026-05,Timber Studio,,HAP-2026-05-3155,HAP-2026-05-3155,historical_ap,volume_opex
JE-HAP-2026-05-3156,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,34705,347.05,warehouse consumables 2026-05,Ginkgo Supply,,HAP-2026-05-3156,HAP-2026-05-3156,historical_ap,volume_opex
JE-HAP-2026-05-3157,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,13266,132.66,security monitoring hosts 2026-05,Teak Components,,HAP-2026-05-3157,HAP-2026-05-3157,historical_ap,volume_opex
JE-HAP-2026-05-3158,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,3077,30.77,usage overage block 2026-05,Harbor Systems,,HAP-2026-05-3158,HAP-2026-05-3158,historical_ap,volume_opex
JE-HAP-2026-05-3159,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,720088,7200.88,premium support 2026-05,Timber Partners,,HAP-2026-05-3159,HAP-2026-05-3159,historical_ap,volume_opex
JE-HAP-2026-05-3160,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,23199,231.99,warehouse consumables 2026-05,Ginkgo Studio,,HAP-2026-05-3160,HAP-2026-05-3160,historical_ap,volume_opex
JE-HAP-2026-05-3161,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,9710,97.1,security monitoring hosts 2026-05,Teak Supply,,HAP-2026-05-3161,HAP-2026-05-3161,historical_ap,volume_opex
JE-HAP-2026-05-3162,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,15121,151.21,usage overage block 2026-05,Harbor Components,,HAP-2026-05-3162,HAP-2026-05-3162,historical_ap,volume_opex
JE-HAP-2026-05-3163,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,180132,1801.32,premium support 2026-05,Timber Systems,,HAP-2026-05-3163,HAP-2026-05-3163,historical_ap,volume_opex
JE-HAP-2026-05-3164,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,11693,116.93,warehouse consumables 2026-05,Ginkgo Partners,,HAP-2026-05-3164,HAP-2026-05-3164,historical_ap,volume_opex
JE-HAP-2026-05-3165,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,6154,61.54,security monitoring hosts 2026-05,Teak Studio,,HAP-2026-05-3165,HAP-2026-05-3165,historical_ap,volume_opex
JE-HAP-2026-05-3166,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,10665,106.65,usage overage block 2026-05,Harbor Supply,,HAP-2026-05-3166,HAP-2026-05-3166,historical_ap,volume_opex
JE-HAP-2026-05-3167,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,1620176,16201.76,premium support 2026-05,Timber Components,,HAP-2026-05-3167,HAP-2026-05-3167,historical_ap,volume_opex
JE-HAP-2026-05-3168,2026-05,2026-05-23,2026-05-23,6000-Operating,1000-Cash,42537,425.37,warehouse consumables 2026-05,Ginkgo Systems,,HAP-2026-05-3168,HAP-2026-05-3168,historical_ap,volume_opex
JE-HAP-2026-05-3169,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,3198,31.98,usage overage block 2026-05,Alder Supply,,HAP-2026-05-3169,HAP-2026-05-3169,historical_ap,volume_opex
JE-HAP-2026-05-3170,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,720209,7202.09,premium support 2026-05,Northwood Components,,HAP-2026-05-3170,HAP-2026-05-3170,historical_ap,volume_opex
JE-HAP-2026-05-3171,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,23320,233.2,warehouse consumables 2026-05,Beacon Systems,,HAP-2026-05-3171,HAP-2026-05-3171,historical_ap,volume_opex
JE-HAP-2026-05-3172,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,9831,98.31,security monitoring hosts 2026-05,Nimbus Partners,,HAP-2026-05-3172,HAP-2026-05-3172,historical_ap,volume_opex
JE-HAP-2026-05-3173,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,15242,152.42,usage overage block 2026-05,Alder Studio,,HAP-2026-05-3173,HAP-2026-05-3173,historical_ap,volume_opex
JE-HAP-2026-05-3174,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,180000,1800.0,premium support 2026-05,Northwood Supply,,HAP-2026-05-3174,HAP-2026-05-3174,historical_ap,volume_opex
JE-HAP-2026-05-3175,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,11561,115.61,warehouse consumables 2026-05,Beacon Components,,HAP-2026-05-3175,HAP-2026-05-3175,historical_ap,volume_opex
JE-HAP-2026-05-3176,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,6022,60.22,security monitoring hosts 2026-05,Nimbus Systems,,HAP-2026-05-3176,HAP-2026-05-3176,historical_ap,volume_opex
JE-HAP-2026-05-3177,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,10533,105.33,usage overage block 2026-05,Alder Partners,,HAP-2026-05-3177,HAP-2026-05-3177,historical_ap,volume_opex
JE-HAP-2026-05-3178,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,1620044,16200.44,premium support 2026-05,Northwood Studio,,HAP-2026-05-3178,HAP-2026-05-3178,historical_ap,volume_opex
JE-HAP-2026-05-3179,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,42405,424.05,warehouse consumables 2026-05,Beacon Supply,,HAP-2026-05-3179,HAP-2026-05-3179,historical_ap,volume_opex
JE-HAP-2026-05-3180,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,2466,24.66,security monitoring hosts 2026-05,Nimbus Components,,HAP-2026-05-3180,HAP-2026-05-3180,historical_ap,volume_opex
JE-HAP-2026-05-3181,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,6077,60.77,usage overage block 2026-05,Alder Systems,,HAP-2026-05-3181,HAP-2026-05-3181,historical_ap,volume_opex
JE-HAP-2026-05-3182,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,1080088,10800.88,premium support 2026-05,Northwood Partners,,HAP-2026-05-3182,HAP-2026-05-3182,historical_ap,volume_opex
JE-HAP-2026-05-3183,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,30899,308.99,warehouse consumables 2026-05,Beacon Studio,,HAP-2026-05-3183,HAP-2026-05-3183,historical_ap,volume_opex
JE-HAP-2026-05-3184,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,12110,121.1,security monitoring hosts 2026-05,Nimbus Supply,,HAP-2026-05-3184,HAP-2026-05-3184,historical_ap,volume_opex
JE-HAP-2026-05-3185,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,1621,16.21,usage overage block 2026-05,Alder Components,,HAP-2026-05-3185,HAP-2026-05-3185,historical_ap,volume_opex
JE-HAP-2026-05-3186,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,540132,5401.32,premium support 2026-05,Northwood Systems,,HAP-2026-05-3186,HAP-2026-05-3186,historical_ap,volume_opex
JE-HAP-2026-05-3187,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,19393,193.93,warehouse consumables 2026-05,Beacon Partners,,HAP-2026-05-3187,HAP-2026-05-3187,historical_ap,volume_opex
JE-HAP-2026-05-3188,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,8554,85.54,security monitoring hosts 2026-05,Nimbus Studio,,HAP-2026-05-3188,HAP-2026-05-3188,historical_ap,volume_opex
JE-HAP-2026-05-3189,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,13665,136.65,usage overage block 2026-05,Alder Supply,,HAP-2026-05-3189,HAP-2026-05-3189,historical_ap,volume_opex
JE-HAP-2026-05-3190,2026-05,2026-05-24,2026-05-24,6000-Operating,1000-Cash,1980176,19801.76,premium support 2026-05,Northwood Components,,HAP-2026-05-3190,HAP-2026-05-3190,historical_ap,volume_opex
JE-HAP-2026-05-3191,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,2587,25.87,security monitoring hosts 2026-05,Ginkgo Studio,,HAP-2026-05-3191,HAP-2026-05-3191,historical_ap,volume_opex
JE-HAP-2026-05-3192,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,6198,61.98,usage overage block 2026-05,Teak Supply,,HAP-2026-05-3192,HAP-2026-05-3192,historical_ap,volume_opex
JE-HAP-2026-05-3193,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,1080209,10802.09,premium support 2026-05,Harbor Components,,HAP-2026-05-3193,HAP-2026-05-3193,historical_ap,volume_opex
JE-HAP-2026-05-3194,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,31020,310.2,warehouse consumables 2026-05,Timber Systems,,HAP-2026-05-3194,HAP-2026-05-3194,historical_ap,volume_opex
JE-HAP-2026-05-3195,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,12231,122.31,security monitoring hosts 2026-05,Ginkgo Partners,,HAP-2026-05-3195,HAP-2026-05-3195,historical_ap,volume_opex
JE-HAP-2026-05-3196,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,1742,17.42,usage overage block 2026-05,Teak Studio,,HAP-2026-05-3196,HAP-2026-05-3196,historical_ap,volume_opex
JE-HAP-2026-05-3197,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,540000,5400.0,premium support 2026-05,Harbor Supply,,HAP-2026-05-3197,HAP-2026-05-3197,historical_ap,volume_opex
JE-HAP-2026-05-3198,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,19261,192.61,warehouse consumables 2026-05,Timber Components,,HAP-2026-05-3198,HAP-2026-05-3198,historical_ap,volume_opex
JE-HAP-2026-05-3199,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,8422,84.22,security monitoring hosts 2026-05,Ginkgo Systems,,HAP-2026-05-3199,HAP-2026-05-3199,historical_ap,volume_opex
JE-HAP-2026-05-3200,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,13533,135.33,usage overage block 2026-05,Teak Partners,,HAP-2026-05-3200,HAP-2026-05-3200,historical_ap,volume_opex
JE-HAP-2026-05-3201,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,1980044,19800.44,premium support 2026-05,Harbor Studio,,HAP-2026-05-3201,HAP-2026-05-3201,historical_ap,volume_opex
JE-HAP-2026-05-3202,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,7755,77.55,warehouse consumables 2026-05,Timber Supply,,HAP-2026-05-3202,HAP-2026-05-3202,historical_ap,volume_opex
JE-HAP-2026-05-3203,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,4866,48.66,security monitoring hosts 2026-05,Ginkgo Components,,HAP-2026-05-3203,HAP-2026-05-3203,historical_ap,volume_opex
JE-HAP-2026-05-3204,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,9077,90.77,usage overage block 2026-05,Teak Systems,,HAP-2026-05-3204,HAP-2026-05-3204,historical_ap,volume_opex
JE-HAP-2026-05-3205,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,1440088,14400.88,premium support 2026-05,Harbor Partners,,HAP-2026-05-3205,HAP-2026-05-3205,historical_ap,volume_opex
JE-HAP-2026-05-3206,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,38599,385.99,warehouse consumables 2026-05,Timber Studio,,HAP-2026-05-3206,HAP-2026-05-3206,historical_ap,volume_opex
JE-HAP-2026-05-3207,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,1310,13.1,security monitoring hosts 2026-05,Ginkgo Supply,,HAP-2026-05-3207,HAP-2026-05-3207,historical_ap,volume_opex
JE-HAP-2026-05-3208,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,4621,46.21,usage overage block 2026-05,Teak Components,,HAP-2026-05-3208,HAP-2026-05-3208,historical_ap,volume_opex
JE-HAP-2026-05-3209,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,900132,9001.32,premium support 2026-05,Harbor Systems,,HAP-2026-05-3209,HAP-2026-05-3209,historical_ap,volume_opex
JE-HAP-2026-05-3210,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,27093,270.93,warehouse consumables 2026-05,Timber Partners,,HAP-2026-05-3210,HAP-2026-05-3210,historical_ap,volume_opex
JE-HAP-2026-05-3211,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,10954,109.54,security monitoring hosts 2026-05,Ginkgo Studio,,HAP-2026-05-3211,HAP-2026-05-3211,historical_ap,volume_opex
JE-HAP-2026-05-3212,2026-05,2026-05-25,2026-05-25,6000-Operating,1000-Cash,16665,166.65,usage overage block 2026-05,Teak Supply,,HAP-2026-05-3212,HAP-2026-05-3212,historical_ap,volume_opex
JE-HAP-2026-05-3213,2026-05,2026-05-26,2026-05-26,6000-Operating,1000-Cash,7876,78.76,warehouse consumables 2026-05,Northwood Partners,,HAP-2026-05-3213,HAP-2026-05-3213,historical_ap,volume_opex
JE-HAP-2026-05-3214,2026-05,2026-05-26,2026-05-26,6000-Operating,1000-Cash,4987,49.87,security monitoring hosts 2026-05,Beacon Studio,,HAP-2026-05-3214,HAP-2026-05-3214,historical_ap,volume_opex
JE-HAP-2026-05-3215,2026-05,2026-05-26,2026-05-26,6000-Operating,1000-Cash,9198,91.98,usage overage block 2026-05,Nimbus Supply,,HAP-2026-05-3215,HAP-2026-05-3215,historical_ap,volume_opex
JE-HAP-2026-05-3216,2026-05,2026-05-26,2026-05-26,6000-Operating,1000-Cash,1440209,14402.09,premium support 2026-05,Alder Components,,HAP-2026-05-3216,HAP-2026-05-3216,historical_ap,volume_opex
JE-HAP-2026-05-3217,2026-05,2026-05-26,2026-05-26,6000-Operating,1000-Cash,38720,387.2,warehouse consumables 2026-05,Northwood Systems,,HAP-2026-05-3217,HAP-2026-05-3217,historical_ap,volume_opex
JE-HAP-2026-05-3218,2026-05,2026-05-26,2026-05-26,6000-Operating,1000-Cash,1431,14.31,security monitoring hosts 2026-05,Beacon Partners,,HAP-2026-05-3218,HAP-2026-05-3218,historical_ap,volume_opex
JE-HAP-2026-05-3219,2026-05,2026-05-26,2026-05-26,6000-Operating,1000-Cash,4742,47.42,usage overage block 2026-05,Nimbus Studio,,HAP-2026-05-3219,HAP-2026-05-3219,historical_ap,volume_opex
JE-HAP-2026-05-3220,2026-05,2026-05-26,2026-05-26,6000-Operating,1000-Cash,900000,9000.0,premium support 2026-05,Alder Supply,,HAP-2026-05-3220,HAP-2026-05-3220,historical_ap,volume_opex
JE-HAP-2026-05-3221,2026-05,2026-05-26,2026-05-26,6000-Operating,1000-Cash,26961,269.61,warehouse consumables 2026-05,Northwood Components,,HAP-2026-05-3221,HAP-2026-05-3221,historical_ap,volume_opex
JE-HAP-2026-05-3222,2026-05,2026-05-26,2026-05-26,6000-Operating,1000-Cash,10822,108.22,security monitoring hosts 2026-05,Beacon Systems,,HAP-2026-05-3222,HAP-2026-05-3222,historical_ap,volume_opex
JE-HAP-2026-05-3223,2026-05,2026-05-26,2026-05-26,6000-Operating,1000-Cash,16533,165.33,usage overage block 2026-05,Nimbus Partners,,HAP-2026-05-3223,HAP-2026-05-3223,historical_ap,volume_opex
